root,tail,path,prob 
CTIKG#Campaign,CTIKG#uses,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",2.4112654320987653e-05
CTIKG#Campaign,CTIKG#Weakness,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#targets', 4.8225308641975306e-05), 'CTIKG#Weakness']",5.047049465307678e-13
CTIKG#Campaign,CTIKG#targets,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ['CTIKG#targets', 1.0], 'CTIKG#Weakness']",1.0465561771262002e-08
CTIKG#Campaign,CTIKG#AttackPattern,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern']",5.047049465307678e-13
CTIKG#Campaign,CTIKG#revoked-by,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ['CTIKG#revoked-by', 1.0], 'CTIKG#AttackPattern']",1.0465561771262002e-08
CTIKG#Campaign,CTIKG#ObservedData,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData']",2.7043946466197694e-18
CTIKG#Campaign,CTIKG#subtechnique-of,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ['CTIKG#subtechnique-of', 1.0], 'CTIKG#ObservedData']",5.047049465307678e-13
CTIKG#Campaign,CTIKG#AttackPattern,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData', ('CTIKG#indicates', 5.358367626886145e-06), 'CTIKG#AttackPattern']",1.4491140724771568e-23
CTIKG#Campaign,CTIKG#indicates,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData', ['CTIKG#indicates', 1.0], 'CTIKG#AttackPattern']",2.7043946466197694e-18
CTIKG#Campaign,CTIKG#ObservedData,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData', ('CTIKG#indicates', 5.358367626886145e-06), 'CTIKG#AttackPattern', ('CTIKG#affects', 5.953741807651272e-07), 'CTIKG#ObservedData']",8.627651037363044e-30
CTIKG#Campaign,CTIKG#affects,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData', ('CTIKG#indicates', 5.358367626886145e-06), 'CTIKG#AttackPattern', ['CTIKG#affects', 1.0], 'CTIKG#ObservedData']",1.4491140724771568e-23
CTIKG#Campaign,CTIKG#ObservedData,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData', ('CTIKG#indicates', 5.358367626886145e-06), 'CTIKG#AttackPattern', ('CTIKG#requires', 5.953741807651272e-07), 'CTIKG#ObservedData']",8.627651037363044e-30
CTIKG#Campaign,CTIKG#requires,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData', ('CTIKG#indicates', 5.358367626886145e-06), 'CTIKG#AttackPattern', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",1.4491140724771568e-23
CTIKG#Campaign,CTIKG#ObservedData,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#affects', 5.358367626886145e-06), 'CTIKG#ObservedData']",1.2920446631187657e-10
CTIKG#Campaign,CTIKG#affects,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#affects', 1.0], 'CTIKG#ObservedData']",2.4112654320987653e-05
CTIKG#Campaign,CTIKG#ObservedData,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#requires', 5.358367626886145e-06), 'CTIKG#ObservedData']",1.2920446631187657e-10
CTIKG#Campaign,CTIKG#requires,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",2.4112654320987653e-05
CTIKG#Campaign,CTIKG#ObservedData,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#subtechnique-of', 4.8225308641975306e-05), 'CTIKG#ObservedData']",1.162840196806889e-09
CTIKG#Campaign,CTIKG#subtechnique-of,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#subtechnique-of', 1.0], 'CTIKG#ObservedData']",2.4112654320987653e-05
CTIKG#Campaign,CTIKG#ObservedData,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#affects', 4.8225308641975306e-05), 'CTIKG#ObservedData']",1.162840196806889e-09
CTIKG#Campaign,CTIKG#affects,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#affects', 1.0], 'CTIKG#ObservedData']",2.4112654320987653e-05
CTIKG#Campaign,CTIKG#ObservedData,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#requires', 4.8225308641975306e-05), 'CTIKG#ObservedData']",1.162840196806889e-09
CTIKG#Campaign,CTIKG#requires,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",2.4112654320987653e-05
CTIKG#Campaign,CTIKG#Tool,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#downloads', 0.00043402777777777775), 'CTIKG#Tool']",1.0465561771262002e-08
CTIKG#Campaign,CTIKG#downloads,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#downloads', 1.0], 'CTIKG#Tool']",2.4112654320987653e-05
CTIKG#Campaign,CTIKG#Tool,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#Tool']",1.0465561771262002e-08
CTIKG#Campaign,CTIKG#uses,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",2.4112654320987653e-05
CTIKG#Campaign,CTIKG#Tool,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('owl#intersectionOf', 0.00043402777777777775), 'CTIKG#Tool']",1.0465561771262002e-08
CTIKG#Campaign,owl#intersectionOf,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['owl#intersectionOf', 1.0], 'CTIKG#Tool']",2.4112654320987653e-05
CTIKG#Campaign,CTIKG#Software,"['CTIKG#Campaign', ('owl#disjointWith', 0.003472222222222222), 'CTIKG#Software']",0.003472222222222222
CTIKG#Campaign,owl#disjointWith,"['CTIKG#Campaign', ['owl#disjointWith', 1.0], 'CTIKG#Software']",1.0
CTIKG#Campaign,CTIKG#AttackPattern,"['CTIKG#Campaign', ('CTIKG#uses', 0.003472222222222222), 'CTIKG#AttackPattern']",0.003472222222222222
CTIKG#Campaign,CTIKG#uses,"['CTIKG#Campaign', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",1.0
CTIKG#Campaign,CTIKG#Tool,"['CTIKG#Campaign', ('CTIKG#downloads', 0.003472222222222222), 'CTIKG#Tool']",0.003472222222222222
CTIKG#Campaign,CTIKG#downloads,"['CTIKG#Campaign', ['CTIKG#downloads', 1.0], 'CTIKG#Tool']",1.0
CTIKG#Campaign,CTIKG#Tool,"['CTIKG#Campaign', ('CTIKG#uses', 0.003472222222222222), 'CTIKG#Tool']",0.003472222222222222
CTIKG#Campaign,CTIKG#uses,"['CTIKG#Campaign', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",1.0
CTIKG#Campaign,CTIKG#Tool,"['CTIKG#Campaign', ('owl#intersectionOf', 0.003472222222222222), 'CTIKG#Tool']",0.003472222222222222
CTIKG#Campaign,owl#intersectionOf,"['CTIKG#Campaign', ['owl#intersectionOf', 1.0], 'CTIKG#Tool']",1.0
CTIKG#Campaign,CTIKG#Weakness,"['CTIKG#Campaign', ('CTIKG#targets', 0.027777777777777776), 'CTIKG#Weakness']",0.027777777777777776
CTIKG#Campaign,CTIKG#targets,"['CTIKG#Campaign', ['CTIKG#targets', 1.0], 'CTIKG#Weakness']",1.0
CTIKG#Campaign,CTIKG#AttackPattern,"['CTIKG#Campaign', ('CTIKG#revoked-by', 0.027777777777777776), 'CTIKG#AttackPattern']",0.027777777777777776
CTIKG#Campaign,CTIKG#revoked-by,"['CTIKG#Campaign', ['CTIKG#revoked-by', 1.0], 'CTIKG#AttackPattern']",1.0
CTIKG#Campaign,CTIKG#ObservedData,"['CTIKG#Campaign', ('CTIKG#subtechnique-of', 0.027777777777777776), 'CTIKG#ObservedData']",0.027777777777777776
CTIKG#Campaign,CTIKG#subtechnique-of,"['CTIKG#Campaign', ['CTIKG#subtechnique-of', 1.0], 'CTIKG#ObservedData']",1.0
CTIKG#Campaign,CTIKG#ObservedData,"['CTIKG#Campaign', ('CTIKG#affects', 0.027777777777777776), 'CTIKG#ObservedData']",0.027777777777777776
CTIKG#Campaign,CTIKG#affects,"['CTIKG#Campaign', ['CTIKG#affects', 1.0], 'CTIKG#ObservedData']",1.0
CTIKG#Campaign,CTIKG#ObservedData,"['CTIKG#Campaign', ('CTIKG#requires', 0.027777777777777776), 'CTIKG#ObservedData']",0.027777777777777776
CTIKG#Campaign,CTIKG#requires,"['CTIKG#Campaign', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",1.0
CTIKG#Campaign,CTIKG#Malware,"['CTIKG#Campaign', ('CTIKG#uses', 0.25), 'CTIKG#Malware']",0.25
CTIKG#Campaign,CTIKG#uses,"['CTIKG#Campaign', ['CTIKG#uses', 1.0], 'CTIKG#Malware']",1.0
CTIKG#Campaign,CTIKG#ThreatActor,"['CTIKG#Campaign', ('CTIKG#attributed-to', 0.25), 'CTIKG#ThreatActor']",0.25
CTIKG#Campaign,CTIKG#attributed-to,"['CTIKG#Campaign', ['CTIKG#attributed-to', 1.0], 'CTIKG#ThreatActor']",1.0
CTIKG#Campaign,CTIKG#Tool,"['CTIKG#Campaign', ('CTIKG#attributed-to', 0.25), 'CTIKG#ThreatActor', ('CTIKG#uses', 0.0625), 'CTIKG#Tool']",0.015625
CTIKG#Campaign,CTIKG#uses,"['CTIKG#Campaign', ('CTIKG#attributed-to', 0.25), 'CTIKG#ThreatActor', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",0.25
CTIKG#Campaign,CTIKG#Vulnerability,"['CTIKG#Campaign', ('CTIKG#attributed-to', 0.25), 'CTIKG#ThreatActor', ('CTIKG#targets', 0.0625), 'CTIKG#Vulnerability']",0.015625
CTIKG#Campaign,CTIKG#targets,"['CTIKG#Campaign', ('CTIKG#attributed-to', 0.25), 'CTIKG#ThreatActor', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",0.25
CTIKG#Campaign,CTIKG#AttackPattern,"['CTIKG#Campaign', ('CTIKG#attributed-to', 0.25), 'CTIKG#ThreatActor', ('CTIKG#uses', 0.0625), 'CTIKG#AttackPattern']",0.015625
CTIKG#Campaign,CTIKG#uses,"['CTIKG#Campaign', ('CTIKG#attributed-to', 0.25), 'CTIKG#ThreatActor', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",0.25
CTIKG#Campaign,CTIKG#Malware,"['CTIKG#Campaign', ('CTIKG#attributed-to', 0.25), 'CTIKG#ThreatActor', ('CTIKG#uses-of', 0.0625), 'CTIKG#Malware']",0.015625
CTIKG#Campaign,CTIKG#uses-of,"['CTIKG#Campaign', ('CTIKG#attributed-to', 0.25), 'CTIKG#ThreatActor', ['CTIKG#uses-of', 1.0], 'CTIKG#Malware']",0.25
CTIKG#AttackPattern,CTIKG#AttackPattern,['CTIKG#AttackPattern'],1
CTIKG#AttackPattern,CTIKG#Vulnerability,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Vulnerability']",0.1111111111111111
CTIKG#AttackPattern,CTIKG#targets,"['CTIKG#AttackPattern', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",1.0
CTIKG#AttackPattern,CTIKG#ApplicablePlatforms,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.05555555555555555), 'CTIKG#ApplicablePlatforms']",0.006172839506172839
CTIKG#AttackPattern,CTIKG#based-on,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Vulnerability', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",0.1111111111111111
CTIKG#AttackPattern,CTIKG#Vulnerability,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.05555555555555555), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.027777777777777776), 'CTIKG#Vulnerability']",0.00017146776406035664
CTIKG#AttackPattern,CTIKG#has,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.05555555555555555), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Vulnerability']",0.006172839506172839
CTIKG#AttackPattern,CTIKG#Weakness,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.05555555555555555), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.027777777777777776), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.013888888888888888), 'CTIKG#Weakness']",2.3814967230605087e-06
CTIKG#AttackPattern,CTIKG#derived-from,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.05555555555555555), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.027777777777777776), 'CTIKG#Vulnerability', ['CTIKG#derived-from', 1.0], 'CTIKG#Weakness']",0.00017146776406035664
CTIKG#AttackPattern,CTIKG#ApplicablePlatforms,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.05555555555555555), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.027777777777777776), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.013888888888888888), 'CTIKG#Weakness', ('CTIKG#based-on', 0.013888888888888888), 'CTIKG#ApplicablePlatforms']",3.3076343375840395e-08
CTIKG#AttackPattern,CTIKG#based-on,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.05555555555555555), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.027777777777777776), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.013888888888888888), 'CTIKG#Weakness', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",2.3814967230605087e-06
CTIKG#AttackPattern,CTIKG#Weakness,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.05555555555555555), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.027777777777777776), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.013888888888888888), 'CTIKG#Weakness', ('CTIKG#based-on', 0.013888888888888888), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.006944444444444444), 'CTIKG#Weakness']",2.2969682899889162e-10
CTIKG#AttackPattern,CTIKG#has,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.05555555555555555), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.027777777777777776), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.013888888888888888), 'CTIKG#Weakness', ('CTIKG#based-on', 0.013888888888888888), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Weakness']",3.3076343375840395e-08
CTIKG#AttackPattern,CTIKG#Weakness,"['CTIKG#AttackPattern', ('CTIKG#has', 0.027777777777777776), 'CTIKG#Weakness']",0.027777777777777776
CTIKG#AttackPattern,CTIKG#has,"['CTIKG#AttackPattern', ['CTIKG#has', 1.0], 'CTIKG#Weakness']",1.0
CTIKG#AttackPattern,CTIKG#Weakness,"['CTIKG#AttackPattern', ('CTIKG#derived-from', 0.05555555555555555), 'CTIKG#Weakness']",0.05555555555555555
CTIKG#AttackPattern,CTIKG#derived-from,"['CTIKG#AttackPattern', ['CTIKG#derived-from', 1.0], 'CTIKG#Weakness']",1.0
CTIKG#AttackPattern,CTIKG#Tool,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Tool']",0.1111111111111111
CTIKG#AttackPattern,CTIKG#uses,"['CTIKG#AttackPattern', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",1.0
CTIKG#AttackPattern,CTIKG#Vulnerability,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Tool', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Vulnerability']",0.012345679012345678
CTIKG#AttackPattern,CTIKG#targets,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Tool', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",0.1111111111111111
CTIKG#AttackPattern,CTIKG#Software,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Software']",0.1111111111111111
CTIKG#AttackPattern,CTIKG#targets,"['CTIKG#AttackPattern', ['CTIKG#targets', 1.0], 'CTIKG#Software']",1.0
CTIKG#AttackPattern,CTIKG#Tool,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Software', ('owl#intersectionOf', 0.1111111111111111), 'CTIKG#Tool']",0.012345679012345678
CTIKG#AttackPattern,owl#intersectionOf,"['CTIKG#AttackPattern', ('CTIKG#targets', 0.1111111111111111), 'CTIKG#Software', ['owl#intersectionOf', 1.0], 'CTIKG#Tool']",0.1111111111111111
CTIKG#AttackPattern,CTIKG#Malware,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Malware']",0.1111111111111111
CTIKG#AttackPattern,CTIKG#uses,"['CTIKG#AttackPattern', ['CTIKG#uses', 1.0], 'CTIKG#Malware']",1.0
CTIKG#AttackPattern,CTIKG#Vulnerability,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Malware', ('CTIKG#targets', 0.013888888888888888), 'CTIKG#Vulnerability']",0.0015432098765432098
CTIKG#AttackPattern,CTIKG#targets,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Malware', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",0.1111111111111111
CTIKG#AttackPattern,CTIKG#ApplicablePlatforms,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Malware', ('CTIKG#based-on', 0.013888888888888888), 'CTIKG#ApplicablePlatforms']",0.0015432098765432098
CTIKG#AttackPattern,CTIKG#based-on,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Malware', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",0.1111111111111111
CTIKG#AttackPattern,CTIKG#Malware,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Malware', ('CTIKG#variant-of', 0.013888888888888888), 'CTIKG#Malware']",0.0015432098765432098
CTIKG#AttackPattern,CTIKG#variant-of,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Malware', ['CTIKG#variant-of', 1.0], 'CTIKG#Malware']",0.1111111111111111
CTIKG#AttackPattern,CTIKG#Software,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Malware', ('CTIKG#variant-of', 0.013888888888888888), 'CTIKG#Malware', ('owl#disjointWith', 0.001736111111111111), 'CTIKG#Software']",2.6791838134430725e-06
CTIKG#AttackPattern,owl#disjointWith,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Malware', ('CTIKG#variant-of', 0.013888888888888888), 'CTIKG#Malware', ['owl#disjointWith', 1.0], 'CTIKG#Software']",0.0015432098765432098
CTIKG#AttackPattern,CTIKG#AttackPattern,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Malware', ('CTIKG#variant-of', 0.013888888888888888), 'CTIKG#Malware', ('CTIKG#uses', 0.001736111111111111), 'CTIKG#AttackPattern']",2.6791838134430725e-06
CTIKG#AttackPattern,CTIKG#uses,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Malware', ('CTIKG#variant-of', 0.013888888888888888), 'CTIKG#Malware', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",0.0015432098765432098
CTIKG#AttackPattern,CTIKG#Weakness,"['CTIKG#AttackPattern', ('CTIKG#uses', 0.1111111111111111), 'CTIKG#Malware', ('CTIKG#variant-of', 0.013888888888888888), 'CTIKG#Malware', ('CTIKG#uses', 0.001736111111111111), 'CTIKG#AttackPattern', ('CTIKG#targets', 0.00019290123456790122), 'CTIKG#Weakness']",5.168178652475063e-10
